date,country,new_cases_100k,new_cases,new_deaths,new_deaths_100k,total_cases,total_deaths,cfr%,total_cases_100k,total_deaths_100k,%infected,population,pop_density_km2
2020-03-01,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-29,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-28,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-27,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-26,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-25,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-24,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-23,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-22,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-21,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-20,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-19,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-18,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-17,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-16,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-15,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-14,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-13,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-12,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-11,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-10,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-09,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-08,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-07,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-06,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-05,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-04,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-03,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-02,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-02-01,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-01-31,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-01-30,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-01-29,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-01-28,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-01-27,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-01-26,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-01-25,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-01-24,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-01-23,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
2020-01-22,Latvia,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,1906740,30.66
